ID,指标名称,日期,开盘价,最高价,最低价,收盘价,结算价,成交量,持仓量,
3776,CZCE：PX：08合约,2023/11/27,#N/A,#N/A,#N/A,#N/A,8252,0,63,
3777,CZCE：PX：08合约,2023/11/28,#N/A,#N/A,#N/A,#N/A,8206,0,63,
3778,CZCE：PX：08合约,2023/11/29,8230,8230,8192,8192,8212,2,62,
3779,CZCE：PX：08合约,2023/11/30,8378,8378,8378,8378,8378,3,59,
3780,CZCE：PX：08合约,2023/12/01,8388,8388,8388,8388,8388,1,59,
3781,CZCE：PX：08合约,2023/12/04,8290,8328,8210,8210,8286,20,53,
3782,CZCE：PX：08合约,2023/12/05,8186,8186,8186,8186,8186,1,53,
3783,CZCE：PX：08合约,2023/12/06,8252,8252,8252,8252,8252,1,52,
3784,CZCE：PX：08合约,2023/12/07,#N/A,#N/A,#N/A,#N/A,8228,0,52,
3785,CZCE：PX：08合约,2023/12/08,8294,8304,8294,8304,8300,4,56,
3786,CZCE：PX：08合约,2023/12/11,8294,8294,8226,8226,8268,4,53,
3787,CZCE：PX：08合约,2023/12/12,8350,8350,8350,8350,8350,1,53,
3788,CZCE：PX：08合约,2023/12/13,8110,8110,8110,8110,8110,7,51,
3789,CZCE：PX：08合约,2023/12/14,8074,8074,8074,8074,8074,1,51,
3790,CZCE：PX：08合约,2023/12/15,#N/A,#N/A,#N/A,#N/A,8164,0,51,
3791,CZCE：PX：08合约,2023/12/18,8190,8190,8190,8190,8190,1,50,
3792,CZCE：PX：08合约,2023/12/19,#N/A,#N/A,#N/A,#N/A,8214,0,50,
3793,CZCE：PX：08合约,2023/12/20,#N/A,#N/A,#N/A,#N/A,8390,0,50,
3794,CZCE：PX：08合约,2023/12/21,8470,8500,8470,8500,8486,2,50,
3795,CZCE：PX：08合约,2023/12/22,#N/A,#N/A,#N/A,#N/A,8492,0,50,
3796,CZCE：PX：08合约,2023/12/25,8512,8542,8474,8478,8514,7,52,
3797,CZCE：PX：08合约,2023/12/26,#N/A,#N/A,#N/A,#N/A,8492,0,52,
3798,CZCE：PX：08合约,2023/12/27,8520,8520,8520,8520,8520,1,51,
3799,CZCE：PX：08合约,2023/12/28,#N/A,#N/A,#N/A,#N/A,8572,0,51,
3800,CZCE：PX：08合约,2023/12/29,#N/A,#N/A,#N/A,#N/A,8542,0,51,
3801,CZCE：PX：08合约,2024/01/02,8570,8594,8570,8574,8582,4,53,
3802,CZCE：PX：08合约,2024/01/03,8598,8598,8434,8434,8520,13,52,
3803,CZCE：PX：08合约,2024/01/04,8462,8542,8462,8542,8508,4,51,
3804,CZCE：PX：08合约,2024/01/05,8498,8498,8438,8438,8452,10,49,
3805,CZCE：PX：08合约,2024/01/08,8416,8416,8292,8316,8328,6,50,
3806,CZCE：PX：08合约,2024/01/09,8266,8266,8240,8264,8254,8,49,
3807,CZCE：PX：08合约,2024/01/10,8248,8248,8248,8248,8248,1,49,
3808,CZCE：PX：08合约,2024/01/11,#N/A,#N/A,#N/A,#N/A,8248,0,49,
3809,CZCE：PX：08合约,2024/01/12,8302,8342,8266,8328,8314,7,47,
3810,CZCE：PX：08合约,2024/01/15,#N/A,#N/A,#N/A,#N/A,8314,0,47,
3811,CZCE：PX：08合约,2024/01/16,8420,8420,8420,8420,8420,1,47,
3812,CZCE：PX：08合约,2024/01/17,8332,8332,8332,8332,8332,1,46,
3813,CZCE：PX：08合约,2024/01/18,8358,8384,8356,8356,8374,5,49,
3814,CZCE：PX：08合约,2024/01/19,#N/A,#N/A,#N/A,#N/A,8406,0,49,
3815,CZCE：PX：08合约,2024/01/22,8432,8490,8396,8462,8442,15,39,
3816,CZCE：PX：08合约,2024/01/23,#N/A,#N/A,#N/A,#N/A,8502,0,39,
3817,CZCE：PX：08合约,2024/01/24,8484,8484,8484,8484,8484,1,38,
3818,CZCE：PX：08合约,2024/01/25,#N/A,#N/A,#N/A,#N/A,8502,0,38,
3819,CZCE：PX：08合约,2024/01/26,8596,8596,8594,8596,8596,4,36,
3820,CZCE：PX：08合约,2024/01/29,#N/A,#N/A,#N/A,#N/A,8596,0,36,
3821,CZCE：PX：08合约,2024/01/30,#N/A,#N/A,#N/A,#N/A,8596,0,36,
3822,CZCE：PX：08合约,2024/01/31,8532,8532,8494,8506,8508,8,35,
3823,CZCE：PX：08合约,2024/02/01,#N/A,#N/A,#N/A,#N/A,8434,0,35,
3824,CZCE：PX：08合约,2024/02/02,8360,8362,8360,8360,8362,7,30,
3825,CZCE：PX：08合约,2024/02/05,#N/A,#N/A,#N/A,#N/A,8362,0,30,
3826,CZCE：PX：08合约,2024/02/06,#N/A,#N/A,#N/A,#N/A,8368,0,30,
3827,CZCE：PX：08合约,2024/02/07,#N/A,#N/A,#N/A,#N/A,8396,0,30,
3828,CZCE：PX：08合约,2024/02/08,#N/A,#N/A,#N/A,#N/A,8396,0,30,
3829,CZCE：PX：08合约,2024/02/19,#N/A,#N/A,#N/A,#N/A,8472,0,30,
3830,CZCE：PX：08合约,2024/02/20,#N/A,#N/A,#N/A,#N/A,8472,0,30,
3831,CZCE：PX：08合约,2024/02/21,#N/A,#N/A,#N/A,#N/A,8472,0,30,
3832,CZCE：PX：08合约,2024/02/22,#N/A,#N/A,#N/A,#N/A,8514,0,30,
3833,CZCE：PX：08合约,2024/02/23,#N/A,#N/A,#N/A,#N/A,8514,0,30,
3834,CZCE：PX：08合约,2024/02/26,#N/A,#N/A,#N/A,#N/A,8498,0,30,
3835,CZCE：PX：08合约,2024/02/27,#N/A,#N/A,#N/A,#N/A,8530,0,30,
3836,CZCE：PX：08合约,2024/02/28,#N/A,#N/A,#N/A,#N/A,8530,0,30,
3837,CZCE：PX：08合约,2024/02/29,8556,8570,8556,8570,8562,5,35,
3838,CZCE：PX：08合约,2024/03/01,8566,8566,8566,8566,8566,1,35,
3839,CZCE：PX：08合约,2024/03/04,8586,8642,8532,8532,8604,11,41,
3840,CZCE：PX：08合约,2024/03/05,8462,8518,8458,8458,8486,33,35,
3841,CZCE：PX：08合约,2024/03/06,8498,8498,8432,8486,8468,13,34,
3842,CZCE：PX：08合约,2024/03/07,#N/A,#N/A,#N/A,#N/A,8464,0,34,
3843,CZCE：PX：08合约,2024/03/08,#N/A,#N/A,#N/A,#N/A,8458,0,34,
3844,CZCE：PX：08合约,2024/03/11,8426,8436,8426,8428,8430,8,31,
3845,CZCE：PX：08合约,2024/03/12,8456,8458,8456,8456,8458,4,29,
3846,CZCE：PX：08合约,2024/03/13,8452,8468,8438,8444,8452,6,30,
3847,CZCE：PX：08合约,2024/03/14,8486,8568,8486,8568,8540,4,28,
3848,CZCE：PX：08合约,2024/03/15,#N/A,#N/A,#N/A,#N/A,8608,0,28,
3849,CZCE：PX：08合约,2024/03/18,#N/A,#N/A,#N/A,#N/A,8648,0,28,
3850,CZCE：PX：08合约,2024/03/19,8714,8714,8714,8714,8714,1,28,
3851,CZCE：PX：08合约,2024/03/20,#N/A,#N/A,#N/A,#N/A,8662,0,28,
3852,CZCE：PX：08合约,2024/03/21,#N/A,#N/A,#N/A,#N/A,8656,0,28,
3853,CZCE：PX：08合约,2024/03/22,#N/A,#N/A,#N/A,#N/A,8550,0,28,
3854,CZCE：PX：08合约,2024/03/25,8572,8572,8572,8572,8572,1,28,
3855,CZCE：PX：08合约,2024/03/26,#N/A,#N/A,#N/A,#N/A,8572,0,28,
3856,CZCE：PX：08合约,2024/03/27,8580,8580,8580,8580,8580,6,29,
3857,CZCE：PX：08合约,2024/03/28,8602,8680,8602,8660,8660,7,30,
3858,CZCE：PX：08合约,2024/03/29,8708,8708,8624,8636,8666,17,30,
3859,CZCE：PX：08合约,2024/04/01,8648,8678,8612,8654,8648,6,31,
3860,CZCE：PX：08合约,2024/04/02,8668,8696,8664,8696,8678,4,31,
3861,CZCE：PX：08合约,2024/04/03,8754,8754,8754,8754,8754,1,31,
3862,CZCE：PX：08合约,2024/04/08,#N/A,#N/A,#N/A,#N/A,8720,0,31,
3863,CZCE：PX：08合约,2024/04/09,8676,8676,8676,8676,8676,1,31,
3864,CZCE：PX：08合约,2024/04/10,#N/A,#N/A,#N/A,#N/A,8658,0,31,
3865,CZCE：PX：08合约,2024/04/11,#N/A,#N/A,#N/A,#N/A,8596,0,31,
3866,CZCE：PX：08合约,2024/04/12,8542,8548,8542,8548,8546,2,30,
3867,CZCE：PX：08合约,2024/04/15,#N/A,#N/A,#N/A,#N/A,8626,0,30,
3868,CZCE：PX：08合约,2024/04/16,8732,8732,8732,8732,8732,1,30,
3869,CZCE：PX：08合约,2024/04/17,8720,8720,8714,8714,8718,2,28,
3870,CZCE：PX：08合约,2024/04/18,8720,8720,8594,8594,8670,5,26,
3871,CZCE：PX：08合约,2024/04/19,8612,8612,8608,8608,8610,3,24,
3872,CZCE：PX：08合约,2024/04/22,#N/A,#N/A,#N/A,#N/A,8610,0,24,
3873,CZCE：PX：08合约,2024/04/23,8578,8580,8578,8578,8580,6,20,
3874,CZCE：PX：08合约,2024/04/24,8556,8556,8556,8556,8556,3,23,
3875,CZCE：PX：08合约,2024/04/25,#N/A,#N/A,#N/A,#N/A,8468,0,23,
3876,CZCE：PX：08合约,2024/04/26,#N/A,#N/A,#N/A,#N/A,8478,0,23,
3877,CZCE：PX：08合约,2024/04/29,#N/A,#N/A,#N/A,#N/A,8472,0,23,
3878,CZCE：PX：08合约,2024/04/30,#N/A,#N/A,#N/A,#N/A,8444,0,23,
3879,CZCE：PX：08合约,2024/05/06,#N/A,#N/A,#N/A,#N/A,8346,0,23,
3880,CZCE：PX：08合约,2024/05/07,#N/A,#N/A,#N/A,#N/A,8364,0,23,
3881,CZCE：PX：08合约,2024/05/08,#N/A,#N/A,#N/A,#N/A,8334,0,23,
3882,CZCE：PX：08合约,2024/05/09,#N/A,#N/A,#N/A,#N/A,8334,0,23,
3883,CZCE：PX：08合约,2024/05/10,8302,8310,8302,8310,8306,2,21,
3884,CZCE：PX：08合约,2024/05/13,#N/A,#N/A,#N/A,#N/A,8288,0,21,
3885,CZCE：PX：08合约,2024/05/14,#N/A,#N/A,#N/A,#N/A,8270,0,21,
3886,CZCE：PX：08合约,2024/05/15,8196,8222,8196,8220,8216,4,19,
3887,CZCE：PX：08合约,2024/05/16,#N/A,#N/A,#N/A,#N/A,8300,0,19,
3888,CZCE：PX：08合约,2024/05/17,8402,8402,8324,8396,8374,3,18,
3889,CZCE：PX：08合约,2024/05/20,#N/A,#N/A,#N/A,#N/A,8468,0,18,
3890,CZCE：PX：08合约,2024/05/21,#N/A,#N/A,#N/A,#N/A,8468,0,18,
3891,CZCE：PX：08合约,2024/05/22,8450,8450,8410,8410,8430,4,18,
3892,CZCE：PX：08合约,2024/05/23,#N/A,#N/A,#N/A,#N/A,8406,0,18,
3893,CZCE：PX：08合约,2024/05/24,8484,8484,8416,8448,8450,5,19,
3894,CZCE：PX：08合约,2024/05/27,#N/A,#N/A,#N/A,#N/A,8506,0,19,
3895,CZCE：PX：08合约,2024/05/28,8574,8574,8538,8538,8562,51,44,
3896,CZCE：PX：08合约,2024/05/29,8538,8548,8538,8548,8542,4,45,
3897,CZCE：PX：08合约,2024/05/30,8560,8666,8548,8610,8626,104,70,
3898,CZCE：PX：08合约,2024/05/31,8616,8616,8558,8558,8582,17,61,
3899,CZCE：PX：08合约,2024/06/03,8556,8556,8556,8556,8556,1,61,
3900,CZCE：PX：08合约,2024/06/04,8342,8346,8340,8340,8344,27,63,
3901,CZCE：PX：08合约,2024/06/05,8342,8366,8342,8344,8358,10,62,
3902,CZCE：PX：08合约,2024/06/06,8354,8384,8354,8384,8378,5,60,
3903,CZCE：PX：08合约,2024/06/07,8398,8448,8398,8442,8420,9,53,
3904,CZCE：PX：08合约,2024/06/11,8476,8490,8440,8490,8454,27,71,
3905,CZCE：PX：08合约,2024/06/12,8546,8570,8546,8570,8558,11,69,
3906,CZCE：PX：08合约,2024/06/13,#N/A,#N/A,#N/A,#N/A,8552,0,69,
3907,CZCE：PX：08合约,2024/06/14,#N/A,#N/A,#N/A,#N/A,8534,0,69,
3908,CZCE：PX：08合约,2024/06/17,8472,8472,8396,8396,8446,12,69,
3909,CZCE：PX：08合约,2024/06/18,8416,8474,8416,8470,8462,19,67,
3910,CZCE：PX：08合约,2024/06/19,#N/A,#N/A,#N/A,#N/A,8538,0,67,
3911,CZCE：PX：08合约,2024/06/20,#N/A,#N/A,#N/A,#N/A,8566,0,67,
3912,CZCE：PX：08合约,2024/06/21,8556,8556,8556,8556,8556,5,67,
3913,CZCE：PX：08合约,2024/06/24,#N/A,#N/A,#N/A,#N/A,8556,0,67,
3914,CZCE：PX：08合约,2024/06/25,8550,8642,8550,8632,8582,18,67,
3915,CZCE：PX：08合约,2024/06/26,8598,8598,8514,8594,8558,207,46,
3916,CZCE：PX：08合约,2024/06/27,8700,8700,8576,8600,8620,9,38,
3917,CZCE：PX：08合约,2024/06/28,8662,8662,8580,8604,8598,26,27,
3918,CZCE：PX：08合约,2024/07/01,8588,8728,8588,8662,8686,8,21,
3919,CZCE：PX：08合约,2024/07/02,8658,8660,8658,8660,8660,2,20,
3920,CZCE：PX：08合约,2024/07/03,#N/A,#N/A,#N/A,#N/A,8730,0,20,
3921,CZCE：PX：08合约,2024/07/04,8796,8796,8796,8796,8796,1,20,
3922,CZCE：PX：08合约,2024/07/05,#N/A,#N/A,#N/A,#N/A,8796,0,20,
3923,CZCE：PX：08合约,2024/07/08,8604,8604,8604,8604,8604,1,20,
3924,CZCE：PX：08合约,2024/07/09,8492,8668,8470,8510,8546,9,21,
3925,CZCE：PX：08合约,2024/07/10,#N/A,#N/A,#N/A,#N/A,8546,0,21,
3926,CZCE：PX：08合约,2024/07/11,#N/A,#N/A,#N/A,#N/A,8546,0,21,
3927,CZCE：PX：08合约,2024/07/12,#N/A,#N/A,#N/A,#N/A,8546,0,21,
3928,CZCE：PX：08合约,2024/07/15,8598,8598,8406,8406,8502,2,21,
3929,CZCE：PX：08合约,2024/07/16,#N/A,#N/A,#N/A,#N/A,8502,0,21,
3930,CZCE：PX：08合约,2024/07/17,8566,8566,8566,8566,8566,2,21,
3931,CZCE：PX：08合约,2024/07/18,#N/A,#N/A,#N/A,#N/A,8566,0,21,
3932,CZCE：PX：08合约,2024/07/19,#N/A,#N/A,#N/A,#N/A,8566,0,21,
3933,CZCE：PX：08合约,2024/07/22,#N/A,#N/A,#N/A,#N/A,8566,0,21,
3934,CZCE：PX：08合约,2024/07/23,#N/A,#N/A,#N/A,#N/A,8566,0,21,
3935,CZCE：PX：08合约,2024/07/24,8488,8488,8488,8488,8488,1,20,
3936,CZCE：PX：08合约,2024/07/25,#N/A,#N/A,#N/A,#N/A,8178,0,20,
3937,CZCE：PX：08合约,2024/07/26,8018,8018,7968,7968,7986,3,19,
3938,CZCE：PX：08合约,2024/07/29,#N/A,#N/A,#N/A,#N/A,7986,0,19,
3939,CZCE：PX：08合约,2024/07/30,7904,7904,7802,7802,7854,2,19,
3940,CZCE：PX：08合约,2024/07/31,7716,7940,7716,7940,7830,3,16,
3941,CZCE：PX：08合约,2024/08/01,#N/A,#N/A,#N/A,#N/A,7932,0,16,
3942,CZCE：PX：08合约,2024/08/02,#N/A,#N/A,#N/A,#N/A,7920,0,16,
3943,CZCE：PX：08合约,2024/08/05,#N/A,#N/A,#N/A,#N/A,7776,0,16,
3944,CZCE：PX：08合约,2024/08/06,#N/A,#N/A,#N/A,#N/A,7694,0,16,
3945,CZCE：PX：08合约,2024/08/07,#N/A,#N/A,#N/A,#N/A,7618,0,0,
3946,CZCE：PX：08合约,2024/08/08,#N/A,#N/A,#N/A,#N/A,7646,0,0,
3947,CZCE：PX：08合约,2024/08/09,#N/A,#N/A,#N/A,#N/A,7560,0,0,
3948,CZCE：PX：08合约,2024/08/12,#N/A,#N/A,#N/A,#N/A,7598,0,0,
3949,CZCE：PX：08合约,2024/08/13,#N/A,#N/A,#N/A,#N/A,7668,0,0,
3950,CZCE：PX：08合约,2024/08/14,#N/A,#N/A,#N/A,#N/A,7620,0,0,
3951,CZCE：PX：08合约,2024/08/15,#N/A,#N/A,#N/A,#N/A,8060,0,0,
3952,CZCE：PX：08合约,2024/08/16,#N/A,#N/A,#N/A,#N/A,8060,0,0,
3953,CZCE：PX：08合约,2024/08/19,7846,7848,7846,7848,7848,3,3,
3954,CZCE：PX：08合约,2024/08/20,7808,7832,7808,7832,7816,4,5,
3955,CZCE：PX：08合约,2024/08/21,7872,7896,7856,7856,7874,8,6,
3956,CZCE：PX：08合约,2024/08/22,7854,7854,7800,7800,7836,3,9,
3957,CZCE：PX：08合约,2024/08/23,7800,7802,7790,7790,7798,3,11,
3958,CZCE：PX：08合约,2024/08/26,7848,7946,7844,7844,7876,6,8,
3959,CZCE：PX：08合约,2024/08/27,#N/A,#N/A,#N/A,#N/A,7876,0,8,
3960,CZCE：PX：08合约,2024/08/28,7836,7916,7836,7914,7874,31,22,
3961,CZCE：PX：08合约,2024/08/29,7850,7920,7850,7920,7880,6,23,
3962,CZCE：PX：08合约,2024/08/30,#N/A,#N/A,#N/A,#N/A,7880,0,23,
3963,CZCE：PX：08合约,2024/09/02,7830,7830,7748,7796,7790,7,30,
3964,CZCE：PX：08合约,2024/09/03,7784,7784,7578,7590,7638,84,77,
3965,CZCE：PX：08合约,2024/09/04,7550,7550,7368,7458,7440,32,80,
3966,CZCE：PX：08合约,2024/09/05,7448,7448,7350,7350,7368,8,80,
3967,CZCE：PX：08合约,2024/09/06,7300,7382,7262,7300,7310,13,89,
3968,CZCE：PX：08合约,2024/09/09,7250,7316,7102,7212,7220,16,95,
3969,CZCE：PX：08合约,2024/09/10,7150,7150,7100,7100,7118,3,96,
3970,CZCE：PX：08合约,2024/09/11,7016,7040,6764,7040,6850,36,85,
3971,CZCE：PX：08合约,2024/09/12,7000,7078,7000,7078,7026,5,84,
3972,CZCE：PX：08合约,2024/09/13,7118,7118,7050,7066,7068,5,86,
3973,CZCE：PX：08合约,2024/09/18,7038,7038,7036,7036,7038,2,84,
3974,CZCE：PX：08合约,2024/09/19,7188,7200,6898,7060,7040,12,79,
3975,CZCE：PX：08合约,2024/09/20,#N/A,#N/A,#N/A,#N/A,7040,0,79,
3976,CZCE：PX：08合约,2024/09/23,7020,7020,7020,7020,7020,1,78,
3977,CZCE：PX：08合约,2024/09/24,7120,7134,7088,7124,7120,17,68,
3978,CZCE：PX：08合约,2024/09/25,7272,7308,7272,7308,7292,3,66,
3979,CZCE：PX：08合约,2024/09/26,7156,7156,7156,7156,7156,1,65,
3980,CZCE：PX：08合约,2024/09/27,7218,7272,7218,7272,7242,9,64,
3981,CZCE：PX：08合约,2024/09/30,7452,7646,7358,7600,7520,15,59,
3982,CZCE：PX：08合约,2024/10/08,7600,7834,7600,7820,7728,55,72,
3983,CZCE：PX：08合约,2024/10/09,7688,7688,7670,7670,7676,3,71,
3984,CZCE：PX：08合约,2024/10/10,#N/A,#N/A,#N/A,#N/A,7660,0,71,
3985,CZCE：PX：08合约,2024/10/11,#N/A,#N/A,#N/A,#N/A,7638,0,71,
3986,CZCE：PX：08合约,2024/10/14,7540,7540,7540,7540,7540,1,71,
3987,CZCE：PX：08合约,2024/10/15,#N/A,#N/A,#N/A,#N/A,7412,0,71,
3988,CZCE：PX：08合约,2024/10/16,#N/A,#N/A,#N/A,#N/A,7362,0,71,
3989,CZCE：PX：08合约,2024/10/17,7270,7270,7270,7270,7270,10,61,
3990,CZCE：PX：08合约,2024/10/18,#N/A,#N/A,#N/A,#N/A,7270,0,61,
3991,CZCE：PX：08合约,2024/10/21,#N/A,#N/A,#N/A,#N/A,7270,0,61,
3992,CZCE：PX：08合约,2024/10/22,#N/A,#N/A,#N/A,#N/A,7270,0,61,
3993,CZCE：PX：08合约,2024/10/23,#N/A,#N/A,#N/A,#N/A,7270,0,61,
3994,CZCE：PX：08合约,2024/10/24,#N/A,#N/A,#N/A,#N/A,7270,0,61,
3995,CZCE：PX：08合约,2024/10/25,#N/A,#N/A,#N/A,#N/A,7290,0,61,
3996,CZCE：PX：08合约,2024/10/28,#N/A,#N/A,#N/A,#N/A,7290,0,61,
3997,CZCE：PX：08合约,2024/10/29,#N/A,#N/A,#N/A,#N/A,7148,0,61,
3998,CZCE：PX：08合约,2024/10/30,7110,7110,7104,7104,7108,2,60,
3999,CZCE：PX：08合约,2024/10/31,7150,7150,7150,7150,7150,1,59,
4000,CZCE：PX：08合约,2024/11/01,7212,7226,7212,7226,7224,9,51,
4001,CZCE：PX：08合约,2024/11/04,#N/A,#N/A,#N/A,#N/A,7224,0,51,
4002,CZCE：PX：08合约,2024/11/05,7148,7290,7148,7266,7236,3,51,
4003,CZCE：PX：08合约,2024/11/06,#N/A,#N/A,#N/A,#N/A,7236,0,51,
4004,CZCE：PX：08合约,2024/11/07,#N/A,#N/A,#N/A,#N/A,7236,0,51,
4005,CZCE：PX：08合约,2024/11/08,#N/A,#N/A,#N/A,#N/A,7242,0,51,
4006,CZCE：PX：08合约,2024/11/11,7190,7190,7146,7146,7188,21,71,
4007,CZCE：PX：08合约,2024/11/12,#N/A,#N/A,#N/A,#N/A,7180,0,71,
4008,CZCE：PX：08合约,2024/11/13,#N/A,#N/A,#N/A,#N/A,7180,0,71,
4009,CZCE：PX：08合约,2024/11/14,7156,7176,7154,7154,7160,13,61,
4010,CZCE：PX：08合约,2024/11/15,#N/A,#N/A,#N/A,#N/A,7062,0,61,
4011,CZCE：PX：08合约,2024/11/18,7074,7074,7064,7064,7070,4,60,
4012,CZCE：PX：08合约,2024/11/19,#N/A,#N/A,#N/A,#N/A,7086,0,60,
4013,CZCE：PX：08合约,2024/11/20,#N/A,#N/A,#N/A,#N/A,7106,0,60,
4014,CZCE：PX：08合约,2024/11/21,7152,7160,7146,7146,7154,3,59,
4015,CZCE：PX：08合约,2024/11/22,#N/A,#N/A,#N/A,#N/A,7154,0,59,
4016,CZCE：PX：08合约,2024/11/25,#N/A,#N/A,#N/A,#N/A,7154,0,59,
4017,CZCE：PX：08合约,2024/11/26,7100,7100,7100,7100,7100,1,60,
4018,CZCE：PX：08合约,2024/11/27,#N/A,#N/A,#N/A,#N/A,7100,0,60,
4019,CZCE：PX：08合约,2024/11/28,#N/A,#N/A,#N/A,#N/A,7046,0,60,
4020,CZCE：PX：08合约,2024/11/29,7018,7018,7018,7018,7018,2,60,
4021,CZCE：PX：08合约,2024/12/02,6978,6978,6978,6978,6978,2,58,
4022,CZCE：PX：08合约,2024/12/03,#N/A,#N/A,#N/A,#N/A,7014,0,58,
4023,CZCE：PX：08合约,2024/12/04,7130,7130,7002,7042,7082,10,56,
4024,CZCE：PX：08合约,2024/12/05,7046,7150,7046,7150,7074,4,53,
4025,CZCE：PX：08合约,2024/12/06,7080,7080,6846,6948,6934,11,51,
4026,CZCE：PX：08合约,2024/12/09,6922,6922,6772,6834,6852,14,46,
4027,CZCE：PX：08合约,2024/12/10,6956,6956,6922,6922,6940,2,45,
4028,CZCE：PX：08合约,2024/12/11,#N/A,#N/A,#N/A,#N/A,6942,0,45,
4029,CZCE：PX：08合约,2024/12/12,7076,7076,7076,7076,7076,1,46,
4030,CZCE：PX：08合约,2024/12/13,7080,7080,7076,7076,7078,3,45,
4031,CZCE：PX：08合约,2024/12/16,#N/A,#N/A,#N/A,#N/A,7142,0,45,
4032,CZCE：PX：08合约,2024/12/17,7184,7184,7184,7184,7184,3,43,
4033,CZCE：PX：08合约,2024/12/18,#N/A,#N/A,#N/A,#N/A,7184,0,43,
4034,CZCE：PX：08合约,2024/12/19,7184,7188,7114,7136,7152,5,40,
4035,CZCE：PX：08合约,2024/12/20,#N/A,#N/A,#N/A,#N/A,7140,0,40,
4036,CZCE：PX：08合约,2024/12/23,#N/A,#N/A,#N/A,#N/A,7140,0,40,
4037,CZCE：PX：08合约,2024/12/24,7144,7144,7144,7144,7144,2,40,
4038,CZCE：PX：08合约,2024/12/25,#N/A,#N/A,#N/A,#N/A,7142,0,40,
4039,CZCE：PX：08合约,2024/12/26,#N/A,#N/A,#N/A,#N/A,7036,0,40,
4040,CZCE：PX：08合约,2024/12/27,6962,6962,6960,6960,6962,2,42,
4041,CZCE：PX：08合约,2024/12/30,6954,6968,6954,6968,6964,3,40,
4042,CZCE：PX：08合约,2024/12/31,6984,7070,6984,7070,7028,2,39,
4043,CZCE：PX：08合约,2025/01/02,#N/A,#N/A,#N/A,#N/A,7150,0,39,
4044,CZCE：PX：08合约,2025/01/03,7178,7178,7162,7162,7170,2,39,
4045,CZCE：PX：08合约,2025/01/06,#N/A,#N/A,#N/A,#N/A,7170,0,39,
4046,CZCE：PX：08合约,2025/01/07,7220,7220,7220,7220,7220,4,43,
4047,CZCE：PX：08合约,2025/01/08,#N/A,#N/A,#N/A,#N/A,7180,0,43,
4048,CZCE：PX：08合约,2025/01/09,#N/A,#N/A,#N/A,#N/A,7302,0,43,
4049,CZCE：PX：08合约,2025/01/10,#N/A,#N/A,#N/A,#N/A,7302,0,43,
4050,CZCE：PX：08合约,2025/01/13,7388,7558,7388,7520,7494,61,12,
4051,CZCE：PX：08合约,2025/01/14,7450,7450,7450,7450,7450,1,11,
4052,CZCE：PX：08合约,2025/01/15,7530,7530,7530,7530,7530,2,9,
4053,CZCE：PX：08合约,2025/01/16,7526,7580,7526,7580,7550,6,7,
4054,CZCE：PX：08合约,2025/01/17,7566,7656,7544,7616,7594,6,5,
4055,CZCE：PX：08合约,2025/01/20,#N/A,#N/A,#N/A,#N/A,7470,0,5,
4056,CZCE：PX：08合约,2025/01/21,7478,7478,7478,7478,7478,1,6,
4057,CZCE：PX：08合约,2025/01/22,7350,7466,7350,7422,7440,16,14,
4058,CZCE：PX：08合约,2025/01/23,#N/A,#N/A,#N/A,#N/A,7310,0,14,
4059,CZCE：PX：08合约,2025/01/24,7298,7298,7298,7298,7298,1,14,
4060,CZCE：PX：08合约,2025/01/27,#N/A,#N/A,#N/A,#N/A,7224,0,14,
4061,CZCE：PX：08合约,2025/02/05,7166,7166,7166,7166,7166,2,16,
4062,CZCE：PX：08合约,2025/02/06,#N/A,#N/A,#N/A,#N/A,7180,0,16,
4063,CZCE：PX：08合约,2025/02/07,7344,7344,7344,7344,7344,2,14,
4064,CZCE：PX：08合约,2025/02/10,7398,7434,7398,7434,7408,4,15,
4065,CZCE：PX：08合约,2025/02/11,7438,7438,7388,7388,7404,6,14,
4066,CZCE：PX：08合约,2025/02/12,#N/A,#N/A,#N/A,#N/A,7404,0,14,
4067,CZCE：PX：08合约,2025/02/13,7422,7478,7360,7360,7428,28,14,
4068,CZCE：PX：08合约,2025/02/14,7318,7332,7314,7320,7320,5,13,
4069,CZCE：PX：08合约,2025/02/17,7276,7348,7276,7348,7314,5,14,
4070,CZCE：PX：08合约,2025/02/18,7344,7344,7344,7344,7344,1,14,
4071,CZCE：PX：08合约,2025/02/19,7342,7390,7342,7376,7370,3,15,
4072,CZCE：PX：08合约,2025/02/20,#N/A,#N/A,#N/A,#N/A,7364,0,15,
4073,CZCE：PX：08合约,2025/02/21,7384,7408,7278,7278,7358,3,14,
4074,CZCE：PX：08合约,2025/02/24,7298,7298,7174,7196,7192,24,19,
4075,CZCE：PX：08合约,2025/02/25,7192,7192,7178,7186,7186,9,19,
4076,CZCE：PX：08合约,2025/02/26,7186,7188,7066,7090,7128,34,23,
4077,CZCE：PX：08合约,2025/02/27,7072,7092,7072,7092,7084,11,16,
4078,CZCE：PX：08合约,2025/02/28,7136,7136,7136,7136,7136,1,16,
4079,CZCE：PX：08合约,2025/03/03,7112,7154,7112,7154,7134,2,17,
4080,CZCE：PX：08合约,2025/03/04,7006,7006,6972,6972,6990,2,19,
4081,CZCE：PX：08合约,2025/03/05,6956,6962,6922,6922,6950,4,19,
