指标名称,涤纶长丝：DTY150D/48F：市场价：江浙地区（日）,涤纶长丝：POY150D/48F：市场价：江浙地区（日）,涤纶长丝：FDY150D/96F：市场价：江浙地区（日）,聚酯纤维长丝：产量：中国（周）,聚酯纤维长丝：产量：中国（月）,聚酯纤维长丝：中国企业：产能利用率（周）,涤纶长丝：损失量：中国（周）,聚酯纤维长丝：损失量：中国（月）,聚酯纤维长丝：DTY：厂内库存可用天数：中国（周）,聚酯纤维长丝：FDY：厂内库存可用天数：中国（周）,聚酯纤维长丝：POY：厂内库存可用天数：中国（周）,聚酯纤维长丝：表观消费量：中国（月）,聚酯纤维长丝：产销率：中国（日）,聚酯纤维长丝：DTY：生产毛利：中国（日）,聚酯纤维长丝：FDY：生产毛利：中国（日）,聚酯纤维长丝：POY：生产毛利：中国（日）,聚酯弹力丝：进口数量合计：中国（月）,聚酯弹力丝：出口数量合计：中国（月）
2017/09/21,10250,8700,9350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65,350,948,498,#N/A,#N/A
2017/09/22,10250,8650,9300,#N/A,#N/A,88,#N/A,#N/A,14,7,7,#N/A,65,400,909.88,459.88,#N/A,#N/A
2017/09/25,10250,8600,9300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,450,928.12,428.12,#N/A,#N/A
2017/09/26,10250,8425,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,175,625,801.78,226.78,#N/A,#N/A
2017/09/27,10250,8475,9100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,575,667.78,242.78,#N/A,#N/A
2017/09/28,10250,8475,9100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,575,788.64,363.64,#N/A,#N/A
2017/09/29,10250,8475,9100,#N/A,#N/A,88,#N/A,#N/A,14,8.5,6,#N/A,60,575,807.76,382.76,#N/A,#N/A
2017/09/30,10250,8475,9100,#N/A,1872830,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1778047.737,#N/A,575,725.6,300.6,3182786,63142285
2017/10/06,#N/A,#N/A,#N/A,#N/A,#N/A,89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2017/10/09,10200,8400,9050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110,600,808.88,358.88,#N/A,#N/A
2017/10/10,10150,8400,9000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,550,786.66,386.66,#N/A,#N/A
2017/10/11,10150,8400,9000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,550,816.64,416.64,#N/A,#N/A
2017/10/12,10150,8400,9000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,550,786.56,386.56,#N/A,#N/A
2017/10/13,10150,8400,9000,#N/A,#N/A,90,#N/A,#N/A,17.5,12.5,9,#N/A,90,550,713.9,313.9,#N/A,#N/A
2017/10/16,10150,8500,9000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,200,450,627.76,327.76,#N/A,#N/A
2017/10/17,10150,8600,9050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120,350,710.98,460.98,#N/A,#N/A
2017/10/18,10150,8600,9050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,350,678.42,428.42,#N/A,#N/A
2017/10/19,10150,8650,9100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,300,731.08,481.08,#N/A,#N/A
2017/10/20,10150,8650,9100,#N/A,#N/A,89,#N/A,#N/A,16,8.5,8,#N/A,70,300,681.88,431.88,#N/A,#N/A
2017/10/23,10200,8650,9100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85,350,688.68,438.68,#N/A,#N/A
2017/10/24,10200,8650,9125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135,350,672.8,397.8,#N/A,#N/A
2017/10/25,10250,8700,9125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,175,350,691.4,466.4,#N/A,#N/A
2017/10/26,10250,8700,9125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75,350,721.1,496.1,#N/A,#N/A
2017/10/27,10250,8700,9125,#N/A,#N/A,90,#N/A,#N/A,16,8.5,8,#N/A,70,350,746.5,521.5,#N/A,#N/A
2017/10/30,10300,8800,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120,300,813.74,613.74,#N/A,#N/A
2017/10/31,10325,8800,9225,#N/A,2008510,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1913607.629,75,325,876.54,651.54,2614290,62236930
2017/11/01,10325,8800,9225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,325,876.44,651.44,#N/A,#N/A
2017/11/02,10325,8800,9225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110,325,773.3,548.3,#N/A,#N/A
2017/11/03,10350,8900,9300,#N/A,#N/A,90,#N/A,#N/A,16,8.5,8,#N/A,110,250,955.62,755.62,#N/A,#N/A
2017/11/06,10400,8950,9300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,180,250,850.24,700.24,#N/A,#N/A
2017/11/07,10500,9000,9450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120,300,959.08,709.08,#N/A,#N/A
2017/11/08,10500,9000,9450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,300,954.78,704.78,#N/A,#N/A
2017/11/09,10500,9000,9450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,300,945.4,695.4,#N/A,#N/A
2017/11/10,10500,9000,9450,#N/A,#N/A,91,#N/A,#N/A,12.5,6.5,6,#N/A,70,300,916.7,666.7,#N/A,#N/A
2017/11/13,10500,9000,9450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130,300,872.9,622.9,#N/A,#N/A
2017/11/14,10550,9100,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120,250,797.2,597.2,#N/A,#N/A
2017/11/15,10600,9100,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65,300,874.82,674.82,#N/A,#N/A
2017/11/16,10600,9100,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,300,894.46,694.46,#N/A,#N/A
2017/11/17,10600,9100,9500,#N/A,#N/A,91,#N/A,#N/A,12.5,6.5,6,#N/A,65,300,876.54,676.54,#N/A,#N/A
2017/11/20,10600,9100,9475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,300,842.26,642.26,#N/A,#N/A
2017/11/21,10600,9100,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,300,890.26,690.26,#N/A,#N/A
2017/11/22,10600,9100,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,300,856.46,656.46,#N/A,#N/A
2017/11/23,10600,9075,9400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75,325,808.8,683.8,#N/A,#N/A
2017/11/24,10600,9050,9400,#N/A,#N/A,91,#N/A,#N/A,12.5,7,7,#N/A,70,350,799.58,649.58,#N/A,#N/A
2017/11/27,10550,8900,9150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,185,450,594.96,544.96,#N/A,#N/A
2017/11/28,10500,8950,9150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110,350,613.9,613.9,#N/A,#N/A
2017/11/29,10500,8950,9150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65,350,594.32,594.32,#N/A,#N/A
2017/11/30,10400,8900,9050,#N/A,1955400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1843634.875,65,300,516.62,566.62,2853655,74821242
2017/12/01,10400,8900,9050,#N/A,#N/A,91,#N/A,#N/A,14,8.5,8,#N/A,150,300,404,454,#N/A,#N/A
2017/12/04,10400,8950,9075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110,250,235.9,310.9,#N/A,#N/A
2017/12/05,10400,8950,9075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,250,246.18,321.18,#N/A,#N/A
2017/12/06,10400,8950,9075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63,250,143,218,#N/A,#N/A
2017/12/07,10350,8875,9075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,275,197.74,197.74,#N/A,#N/A
2017/12/08,10300,8850,9050,#N/A,#N/A,91,#N/A,#N/A,14,9,9,#N/A,60,250,255.18,255.18,#N/A,#N/A
2017/12/11,10100,8750,9000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,250,191.4,141.4,#N/A,#N/A
2017/12/12,10100,8750,8900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,250,93.07,143.07,#N/A,#N/A
2017/12/13,10050,8750,8875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85,200,58.5,133.5,#N/A,#N/A
2017/12/14,10150,8700,8875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,250,69.7,94.7,#N/A,#N/A
2017/12/15,10150,8700,8875,#N/A,#N/A,91,#N/A,#N/A,15,10,10,#N/A,100,250,69,94,#N/A,#N/A
2017/12/18,10125,8650,8950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120,275,127.04,27.04,#N/A,#N/A
2017/12/19,10125,8650,8950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,150,275,116.86,16.86,#N/A,#N/A
2017/12/20,10125,8675,9000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,150,250,108.8,-16.2,#N/A,#N/A
2017/12/21,10125,8675,9050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,250,201.4,26.4,#N/A,#N/A
2017/12/22,10125,8675,9075,#N/A,#N/A,91,#N/A,#N/A,15,8.5,8,#N/A,140,250,249.54,49.54,#N/A,#N/A
2017/12/25,10125,8700,9075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,225,254.7,79.7,#N/A,#N/A
2017/12/26,10125,8700,9075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,105,225,315.76,140.76,#N/A,#N/A
2017/12/27,10125,8700,9075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,160,225,264.46,89.46,#N/A,#N/A
2017/12/28,10125,8725,9100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,200,226.4,51.4,#N/A,#N/A
2017/12/29,10125,8775,9100,#N/A,#N/A,91,#N/A,#N/A,14,7.5,7,#N/A,75,150,200.6,75.6,#N/A,#N/A
2017/12/31,#N/A,#N/A,#N/A,#N/A,2044580,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1911968.556,#N/A,#N/A,#N/A,#N/A,2319795,83454840
2018/01/02,10175,8800,9100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,140,175,161.99,61.99,#N/A,#N/A
2018/01/03,10175,8800,9100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130,175,126.43,26.43,#N/A,#N/A
2018/01/04,10175,8850,9150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,160,125,135.6,35.6,#N/A,#N/A
2018/01/05,10325,8950,9300,#N/A,#N/A,91,#N/A,#N/A,13.5,6,6,#N/A,100,175,217.325,67.325,#N/A,#N/A
2018/01/08,10325,8950,9300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,140,175,173.355,23.355,#N/A,#N/A
2018/01/09,10375,9025,9400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120,150,219.335,44.335,#N/A,#N/A
2018/01/10,10400,9075,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,125,349.975,124.975,#N/A,#N/A
2018/01/11,10400,9075,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75,125,403.91,178.91,#N/A,#N/A
2018/01/12,10400,9075,9500,#N/A,#N/A,91,#N/A,#N/A,13,5.5,5,#N/A,65,125,346.785,121.785,#N/A,#N/A
2018/01/15,10400,9075,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,125,360.325,135.325,#N/A,#N/A
2018/01/16,10400,9075,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,125,435.475,210.475,#N/A,#N/A
2018/01/17,10400,9075,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,125,543.5,318.5,#N/A,#N/A
2018/01/18,10400,9075,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,125,572.36,347.36,#N/A,#N/A
2018/01/19,10400,9000,9500,#N/A,#N/A,91,#N/A,#N/A,15,7.5,7,#N/A,70,200,596.16,296.16,#N/A,#N/A
2018/01/22,10350,8950,9450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,200,483.45,183.45,#N/A,#N/A
2018/01/23,10350,8950,9450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,200,538.325,238.325,#N/A,#N/A
2018/01/24,10350,8950,9450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120,200,533.35,233.35,#N/A,#N/A
2018/01/25,10350,8950,9450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,200,525.15,225.15,#N/A,#N/A
2018/01/26,10350,8950,9450,#N/A,#N/A,88,#N/A,#N/A,14,8,10,#N/A,65,200,558.075,258.075,#N/A,#N/A
2018/01/29,10350,8950,9450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110,200,565.7,265.7,#N/A,#N/A
2018/01/30,10200,8750,9250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,250,432.685,132.685,#N/A,#N/A
2018/01/31,10150,8750,9200,#N/A,1987460,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1806228.625,75,200,314.2,64.2,3156779,89075022
2018/02/01,10150,8750,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,200,325.385,75.385,#N/A,#N/A
2018/02/02,10150,8725,9175,#N/A,#N/A,84,#N/A,#N/A,15,8,10,#N/A,120,225,269.31,19.31,#N/A,#N/A
2018/02/05,10150,8725,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,150,225,296.6,46.6,#N/A,#N/A
2018/02/06,10175,8750,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,150,225,330.135,105.135,#N/A,#N/A
2018/02/07,10175,8750,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,225,316.35,91.35,#N/A,#N/A
2018/02/08,10175,8750,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75,225,311.15,86.15,#N/A,#N/A
2018/02/09,10175,8750,9175,#N/A,#N/A,80,#N/A,#N/A,15,8,10,#N/A,50,225,323.05,98.05,#N/A,#N/A
2018/02/11,10175,8750,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2018/02/12,10175,8750,8750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2018/02/13,10175,8750,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2018/02/14,10175,8750,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2018/02/16,#N/A,#N/A,#N/A,#N/A,#N/A,75,#N/A,#N/A,19.5,12,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2018/02/22,10175,8750,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,225,102.27,-122.73,#N/A,#N/A
2018/02/23,10175,8750,9210,#N/A,#N/A,73,#N/A,#N/A,21,15,10,#N/A,50,225,103.525,-156.475,#N/A,#N/A
2018/02/24,10175,8800,9310,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45,175,117.8,-192.2,#N/A,#N/A
2018/02/26,10400,8800,9325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,400,110.85,-214.15,#N/A,#N/A
2018/02/27,10500,8880,9330,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75,420,133.385,-116.615,#N/A,#N/A
2018/02/28,10500,8880,9355,#N/A,1548285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1391242.446,60,420,192.95,-82.05,1568016,71778001
2018/03/01,10500,8880,9355,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,420,216.05,-58.95,#N/A,#N/A
2018/03/02,10500,8880,9355,#N/A,#N/A,75,#N/A,#N/A,21,15,10,#N/A,55,420,230.965,-44.035,#N/A,#N/A
2018/03/05,10500,8880,9355,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55,420,279.225,4.225,#N/A,#N/A
2018/03/06,10500,8880,9355,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65,420,290.55,15.55,#N/A,#N/A
2018/03/07,10500,8880,9355,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,420,554.425,279.425,#N/A,#N/A
2018/03/08,10500,8800,9355,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55,500,583.215,228.215,#N/A,#N/A
2018/03/09,10400,8750,9275,#N/A,#N/A,82,#N/A,#N/A,21,15,10,#N/A,55,450,666.55,341.55,#N/A,#N/A
2018/03/12,10400,8750,9275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75,450,683.075,358.075,#N/A,#N/A
2018/03/13,10400,8750,9275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85,450,684.925,359.925,#N/A,#N/A
2018/03/14,10200,8750,9275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,175,250,656.885,331.885,#N/A,#N/A
2018/03/15,10200,8750,9275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,250,745.8,420.8,#N/A,#N/A
2018/03/16,10200,8750,9275,#N/A,#N/A,87,#N/A,#N/A,20,12,10,#N/A,70,250,790.625,465.625,#N/A,#N/A
2018/03/19,10200,8750,9275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,200,250,698.675,373.675,#N/A,#N/A
2018/03/20,10275,8800,9350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130,275,842.23,492.23,#N/A,#N/A
2018/03/21,10300,8800,9350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,300,857.76,507.76,#N/A,#N/A
2018/03/22,10350,8800,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,225,350,864.3,489.3,#N/A,#N/A
2018/03/23,10350,8850,9375,#N/A,#N/A,89,#N/A,#N/A,20,12,10,#N/A,65,300,924.775,599.775,#N/A,#N/A
2018/03/26,10350,8850,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65,300,897.07,572.07,#N/A,#N/A
2018/03/27,10350,8850,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135,300,902.325,577.325,#N/A,#N/A
2018/03/28,10350,8875,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,275,916.075,616.075,#N/A,#N/A
2018/03/29,10350,8875,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,275,904.02,604.02,#N/A,#N/A
2018/03/30,10350,8875,9375,#N/A,#N/A,89,#N/A,#N/A,20,12,10,#N/A,75,275,883.395,583.395,#N/A,#N/A
2018/03/31,#N/A,#N/A,#N/A,#N/A,1997800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1798415.246,#N/A,#N/A,#N/A,#N/A,3023568,89237390
2018/04/02,10350,8875,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120,275,824.07,524.07,#N/A,#N/A
2018/04/03,10450,8875,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,375,785.58,485.58,#N/A,#N/A
2018/04/04,10450,8875,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110,375,786.995,486.995,#N/A,#N/A
2018/04/06,#N/A,#N/A,#N/A,#N/A,#N/A,89,#N/A,#N/A,19,12,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2018/04/08,10450,8875,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,140,375,712.3,412.3,#N/A,#N/A
2018/04/09,10450,8950,9405,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,170,300,731.03,476.03,#N/A,#N/A
2018/04/10,10500,8950,9455,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130,350,718.025,413.025,#N/A,#N/A
2018/04/11,10550,8950,9505,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135,400,713.585,358.585,#N/A,#N/A
2018/04/12,10600,9050,9605,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,350,812.835,457.835,#N/A,#N/A
2018/04/13,10600,9050,9605,#N/A,#N/A,90,#N/A,#N/A,19,12,10,#N/A,70,350,691.45,336.45,#N/A,#N/A
2018/04/16,10600,9050,9605,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,200,350,683.005,328.005,#N/A,#N/A
2018/04/17,10700,9100,9650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120,400,646.05,296.05,#N/A,#N/A
2018/04/18,10700,9100,9650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75,400,621.5,271.5,#N/A,#N/A
2018/04/19,10750,9200,9675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,140,350,648.975,373.975,#N/A,#N/A
2018/04/20,10850,9250,9710,#N/A,#N/A,90,#N/A,#N/A,20,10,8,#N/A,80,400,663.875,403.875,#N/A,#N/A
2018/04/23,10850,9250,9710,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,400,734.94,474.94,#N/A,#N/A
2018/04/24,10850,9250,9730,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,400,738.015,458.015,#N/A,#N/A
2018/04/25,10850,9250,9730,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,68,400,726.36,446.36,#N/A,#N/A
2018/04/26,10850,9250,9730,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,400,938.335,658.335,#N/A,#N/A
2018/04/27,10875,9250,9730,#N/A,#N/A,91,#N/A,#N/A,19,12,10,#N/A,70,425,925.145,645.145,#N/A,#N/A
2018/04/28,10875,9250,9730,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,425,983.875,703.875,#N/A,#N/A
2018/04/30,#N/A,#N/A,#N/A,#N/A,2052920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1851843.474,#N/A,#N/A,#N/A,#N/A,2693321,100014824
2018/05/02,10875,9250,9730,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75,425,934.775,654.775,#N/A,#N/A
2018/05/03,10875,9250,9730,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,425,947.39,667.39,#N/A,#N/A
2018/05/04,10875,9250,9730,#N/A,#N/A,91,#N/A,#N/A,22,12,10,#N/A,75,425,957.65,677.65,#N/A,#N/A
2018/05/07,10875,9250,9730,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,200,425,889.25,609.25,#N/A,#N/A
2018/05/08,10875,9300,9750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130,375,979.46,729.46,#N/A,#N/A
2018/05/09,10875,9300,9750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,375,1091.46,841.46,#N/A,#N/A
2018/05/10,10875,9300,9750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,375,997.15,747.15,#N/A,#N/A
2018/05/11,10875,9300,9750,#N/A,#N/A,92,#N/A,#N/A,20,12,10,#N/A,75,375,982.7,732.7,#N/A,#N/A
2018/05/14,10875,9300,9750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,375,990.62,740.62,#N/A,#N/A
2018/05/15,10875,9350,9750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,325,945.725,745.725,#N/A,#N/A
2018/05/16,10875,9350,9750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,325,952.425,752.425,#N/A,#N/A
