指标名称,PET切片：纤维：半光切片：市场价：华东地区（日）,PET切片：纤维：产量：中国（周）,PET切片：纤维：产量：中国（月）,PET切片：纤维：产能利用率：中国（周）,PET切片：纤维：产能利用率：中国（月）,PET切片：厂内库存可用天数：中国（周）,PET切片：纤维：表观消费量：中国（月）,PET切片：产销率：中国（日）,PET切片：纤维：生产毛利：中国（日）,粘数＜78毫升/克的聚对苯二甲酸乙二酯切片：进口数量合计：全球→中国（月）,粘数＜78毫升/克的聚对苯二甲酸乙二酯切片：出口数量合计：中国→全球（月）
2017/06/22,6650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,148.8,#N/A,#N/A
2017/06/23,6625,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,122.265,#N/A,#N/A
2017/06/26,6625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93.21,#N/A,#N/A
2017/06/27,6675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,83.07,#N/A,#N/A
2017/06/28,6675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,77.87,#N/A,#N/A
2017/06/29,6725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,76.135,#N/A,#N/A
2017/06/30,6725,#N/A,45.76,62.2,63.52,#N/A,44.48,#N/A,88.45,13729846,28998255
2017/07/03,6800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,113.55,#N/A,#N/A
2017/07/04,6825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,169.73,#N/A,#N/A
2017/07/05,6825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,124.625,#N/A,#N/A
2017/07/06,6825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,68.075,#N/A,#N/A
2017/07/07,6850,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,48.425,#N/A,#N/A
2017/07/10,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25.0725,#N/A,#N/A
2017/07/11,6975,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-35.6,#N/A,#N/A
2017/07/12,7175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-19.155,#N/A,#N/A
2017/07/13,7225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-21.43,#N/A,#N/A
2017/07/14,7300,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,-56.48,#N/A,#N/A
2017/07/17,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,73.125,#N/A,#N/A
2017/07/18,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61.575,#N/A,#N/A
2017/07/19,7475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,82.595,#N/A,#N/A
2017/07/20,7475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,132.62,#N/A,#N/A
2017/07/21,7425,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,251.26,#N/A,#N/A
2017/07/24,7400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,258.96,#N/A,#N/A
2017/07/25,7400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,233.925,#N/A,#N/A
2017/07/26,7400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,210.775,#N/A,#N/A
2017/07/27,7350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,191.045,#N/A,#N/A
2017/07/28,7350,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,172.185,#N/A,#N/A
2017/07/31,7350,#N/A,44.31,#N/A,62.2,#N/A,43.59,#N/A,162.43,10834058,20664346
2017/08/01,7350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120.015,#N/A,#N/A
2017/08/02,7350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,171.315,#N/A,#N/A
2017/08/03,7325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,165.19,#N/A,#N/A
2017/08/04,7325,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,170.215,#N/A,#N/A
2017/08/07,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,144.64,#N/A,#N/A
2017/08/08,7275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123.495,#N/A,#N/A
2017/08/09,7275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90.22,#N/A,#N/A
2017/08/10,7275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100.06,#N/A,#N/A
2017/08/11,7300,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,210.4,#N/A,#N/A
2017/08/14,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,276.04,#N/A,#N/A
2017/08/15,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,299.91,#N/A,#N/A
2017/08/16,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,384.8,#N/A,#N/A
2017/08/17,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,316.35,#N/A,#N/A
2017/08/18,7300,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,295.9,#N/A,#N/A
2017/08/21,7325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,215.51,#N/A,#N/A
2017/08/22,7450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,355.55,#N/A,#N/A
2017/08/23,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,303.695,#N/A,#N/A
2017/08/24,7450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,265.2,#N/A,#N/A
2017/08/25,7500,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,278.35,#N/A,#N/A
2017/08/28,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,223.475,#N/A,#N/A
2017/08/29,7525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,252.68,#N/A,#N/A
2017/08/30,7525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,269.43,#N/A,#N/A
2017/08/31,7525,#N/A,46.06,#N/A,62.2,#N/A,44.86,#N/A,244.9,11662789,26319175
2017/09/01,7625,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,251.69,#N/A,#N/A
2017/09/04,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,369.475,#N/A,#N/A
2017/09/05,7825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,436.3,#N/A,#N/A
2017/09/06,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,469.85,#N/A,#N/A
2017/09/07,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,532.45,#N/A,#N/A
2017/09/08,7925,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,596.57,#N/A,#N/A
2017/09/11,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,635.225,#N/A,#N/A
2017/09/12,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,617.95,#N/A,#N/A
2017/09/13,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,646.355,#N/A,#N/A
2017/09/14,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,679.855,#N/A,#N/A
2017/09/15,7875,#N/A,#N/A,62.2,#N/A,#N/A,#N/A,#N/A,724.75,#N/A,#N/A
2017/09/18,7825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,663.2,#N/A,#N/A
2017/09/19,7825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,561.16,#N/A,#N/A
2017/09/20,7825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,478.455,#N/A,#N/A
2017/09/21,7825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,585.9,#N/A,#N/A
2017/09/22,7825,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,597.59,#N/A,#N/A
2017/09/25,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,590.21,#N/A,#N/A
2017/09/26,7750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,514.265,#N/A,#N/A
2017/09/27,7750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,480.765,#N/A,#N/A
2017/09/28,7750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,600.62,#N/A,#N/A
2017/09/29,7750,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,619.78,#N/A,#N/A
2017/09/30,7750,#N/A,46.41,#N/A,62.75,#N/A,45.58,#N/A,488.4,14807920,27288324
2017/10/06,#N/A,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2017/10/09,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,620.24,#N/A,#N/A
2017/10/10,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,647.405,#N/A,#N/A
2017/10/11,7675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,652.12,#N/A,#N/A
2017/10/12,7650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,594.495,#N/A,#N/A
2017/10/13,7650,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,525.975,#N/A,#N/A
2017/10/16,7650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,440.88,#N/A,#N/A
2017/10/17,7675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,498.665,#N/A,#N/A
2017/10/18,7680,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,461.335,#N/A,#N/A
2017/10/19,7680,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,474.09,#N/A,#N/A
2017/10/20,7700,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,445.69,#N/A,#N/A
2017/10/23,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,452.39,#N/A,#N/A
2017/10/24,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,387.05,#N/A,#N/A
2017/10/25,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,405.3,#N/A,#N/A
2017/10/26,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,434.525,#N/A,#N/A
2017/10/27,7700,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,459.475,#N/A,#N/A
2017/10/30,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,476.745,#N/A,#N/A
2017/10/31,7725,#N/A,47.14,#N/A,63.3,#N/A,46.83,#N/A,539.295,12720009,20053892
2017/11/01,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,539.12,#N/A,#N/A
2017/11/02,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,522.125,#N/A,#N/A
2017/11/03,7725,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,543.185,#N/A,#N/A
2017/11/06,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,438.72,#N/A,#N/A
2017/11/07,7775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,447.89,#N/A,#N/A
2017/11/08,7775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,468.615,#N/A,#N/A
2017/11/09,7775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,459.35,#N/A,#N/A
2017/11/10,7775,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,430.575,#N/A,#N/A
2017/11/13,7775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,387.075,#N/A,#N/A
2017/11/14,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,312,#N/A,#N/A
2017/11/15,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,388.685,#N/A,#N/A
2017/11/16,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,408.105,#N/A,#N/A
2017/11/17,7850,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,388.72,#N/A,#N/A
2017/11/20,7825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,331.405,#N/A,#N/A
2017/11/21,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,354.005,#N/A,#N/A
2017/11/22,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,328.55,#N/A,#N/A
2017/11/23,7775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,347.8,#N/A,#N/A
2017/11/24,7775,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,338.815,#N/A,#N/A
2017/11/27,7750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,358.78,#N/A,#N/A
2017/11/28,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,352.625,#N/A,#N/A
2017/11/29,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,333.31,#N/A,#N/A
2017/11/30,7700,#N/A,49.09,#N/A,63.3,#N/A,48.76,#N/A,330.435,17912424,26016201
2017/12/01,7675,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,193.5,#N/A,#N/A
2017/12/04,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.825,#N/A,#N/A
2017/12/05,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.015,#N/A,#N/A
2017/12/06,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-40.55,#N/A,#N/A
2017/12/07,7775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.645,#N/A,#N/A
2017/12/08,7775,#N/A,#N/A,63.3,#N/A,#N/A,#N/A,#N/A,145.515,#N/A,#N/A
2017/12/11,7775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,131.8,#N/A,#N/A
2017/12/12,7750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135.095,#N/A,#N/A
2017/12/13,7750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.825,#N/A,#N/A
2017/12/14,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,84.975,#N/A,#N/A
2017/12/15,7725,#N/A,#N/A,60,#N/A,#N/A,#N/A,#N/A,84.4,#N/A,#N/A
2017/12/18,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.72,#N/A,#N/A
2017/12/19,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.705,#N/A,#N/A
2017/12/20,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.3,#N/A,#N/A
2017/12/21,7750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,67.35,#N/A,#N/A
2017/12/22,7750,#N/A,#N/A,60,#N/A,#N/A,#N/A,#N/A,90.295,#N/A,#N/A
2017/12/25,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70.425,#N/A,#N/A
2017/12/26,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,131.13,#N/A,#N/A
2017/12/27,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130.355,#N/A,#N/A
2017/12/28,7775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,68.1,#N/A,#N/A
2017/12/29,7775,#N/A,#N/A,60,#N/A,3.2,#N/A,#N/A,117.45,#N/A,#N/A
2017/12/31,#N/A,#N/A,47.37,#N/A,60.85,#N/A,47.36,#N/A,#N/A,17360452,22050482
2018/01/02,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.99,#N/A,#N/A
2018/01/03,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.43,#N/A,#N/A
2018/01/04,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85.6,#N/A,#N/A
2018/01/05,8050,#N/A,#N/A,60,#N/A,2,#N/A,#N/A,67.325,#N/A,#N/A
2018/01/08,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123.355,#N/A,#N/A
2018/01/09,8175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94.335,#N/A,#N/A
2018/01/10,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,249.975,#N/A,#N/A
2018/01/11,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,353.91,#N/A,#N/A
2018/01/12,8300,#N/A,#N/A,60,#N/A,0,#N/A,#N/A,296.785,#N/A,#N/A
2018/01/15,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,335.325,#N/A,#N/A
2018/01/16,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,410.475,#N/A,#N/A
2018/01/17,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,518.5,#N/A,#N/A
2018/01/18,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,547.36,#N/A,#N/A
2018/01/19,8350,#N/A,#N/A,60,#N/A,2,#N/A,#N/A,521.16,#N/A,#N/A
2018/01/22,8350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,433.45,#N/A,#N/A
2018/01/23,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,463.325,#N/A,#N/A
2018/01/24,8250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,458.35,#N/A,#N/A
2018/01/25,8250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,450.15,#N/A,#N/A
2018/01/26,8250,#N/A,#N/A,57.4,#N/A,3.5,#N/A,#N/A,483.075,#N/A,#N/A
2018/01/29,8250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,440.7,#N/A,#N/A
2018/01/30,8250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,457.685,#N/A,#N/A
2018/01/31,8200,#N/A,46.45,#N/A,58.99,#N/A,46.67,#N/A,339.2,16454102,22852910
2018/02/01,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,350.385,#N/A,#N/A
2018/02/02,8200,#N/A,#N/A,57.4,#N/A,4,#N/A,#N/A,319.31,#N/A,#N/A
2018/02/05,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,296.6,#N/A,#N/A
2018/02/06,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,253.46,#N/A,#N/A
2018/02/07,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,216.35,#N/A,#N/A
2018/02/08,8050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,161.15,#N/A,#N/A
2018/02/09,8050,#N/A,#N/A,50.41,#N/A,5,#N/A,#N/A,148.05,#N/A,#N/A
2018/02/11,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2018/02/12,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2018/02/13,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2018/02/14,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2018/02/16,#N/A,#N/A,#N/A,50.41,#N/A,5,#N/A,#N/A,#N/A,#N/A,#N/A
2018/02/22,8050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-22.73,#N/A,#N/A
2018/02/23,8050,#N/A,#N/A,50.41,#N/A,5,#N/A,60,-31.475,#N/A,#N/A
2018/02/24,8050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-117.2,#N/A,#N/A
2018/02/26,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,-89.15,#N/A,#N/A
2018/02/27,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,3.385,#N/A,#N/A
2018/02/28,8200,#N/A,41.34,#N/A,52.28,#N/A,41.56,40,37.95,13371152,18329700
2018/03/01,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.5,61.05,#N/A,#N/A
2018/03/02,8200,#N/A,#N/A,58.09,#N/A,2.5,#N/A,45,75.965,#N/A,#N/A
2018/03/05,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,99.225,#N/A,#N/A
2018/03/06,8150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,110.55,#N/A,#N/A
2018/03/07,8150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.5,299.425,#N/A,#N/A
2018/03/08,8150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,328.215,#N/A,#N/A
2018/03/09,8100,#N/A,#N/A,66.13,#N/A,5.5,#N/A,40,441.55,#N/A,#N/A
2018/03/12,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40,383.075,#N/A,#N/A
2018/03/13,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55,359.925,#N/A,#N/A
2018/03/14,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75,331.885,#N/A,#N/A
2018/03/15,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,420.8,#N/A,#N/A
2018/03/16,7950,#N/A,#N/A,66.63,#N/A,5,#N/A,60,444.9,#N/A,#N/A
2018/03/19,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110,323.675,#N/A,#N/A
2018/03/20,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85,367.23,#N/A,#N/A
2018/03/21,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,364.46,#N/A,#N/A
2018/03/22,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,364.3,#N/A,#N/A
2018/03/23,7950,#N/A,#N/A,66.63,#N/A,4.5,#N/A,90,501.075,#N/A,#N/A
2018/03/26,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40,422.07,#N/A,#N/A
2018/03/27,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55,427.325,#N/A,#N/A
2018/03/28,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,441.075,#N/A,#N/A
2018/03/29,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55,404.875,#N/A,#N/A
2018/03/30,7950,#N/A,#N/A,64.95,#N/A,5,#N/A,45,383.395,#N/A,#N/A
2018/03/31,#N/A,#N/A,49.96,#N/A,65.53,#N/A,49.44,#N/A,#N/A,20984646,34439262
2018/04/02,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45,324.07,#N/A,#N/A
2018/04/03,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95,285.58,#N/A,#N/A
2018/04/04,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,286.995,#N/A,#N/A
2018/04/05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,#N/A,#N/A,#N/A
2018/04/06,#N/A,#N/A,#N/A,64.95,#N/A,4.5,#N/A,90,#N/A,#N/A,#N/A
2018/04/08,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,262.3,#N/A,#N/A
2018/04/09,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65,251.03,#N/A,#N/A
2018/04/10,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,125,213.025,#N/A,#N/A
2018/04/11,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,213.715,#N/A,#N/A
2018/04/12,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.5,207.835,#N/A,#N/A
2018/04/13,7900,#N/A,#N/A,64.95,#N/A,3,#N/A,42,136.45,#N/A,#N/A
2018/04/16,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,128.005,#N/A,#N/A
2018/04/17,8050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85,96.05,#N/A,#N/A
2018/04/18,8050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45,96.5,#N/A,#N/A
2018/04/19,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,148.975,#N/A,#N/A
2018/04/20,8100,#N/A,#N/A,63.42,#N/A,1.5,#N/A,42.5,128.875,#N/A,#N/A
2018/04/23,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45,199.94,#N/A,#N/A
2018/04/24,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40,184.69,#N/A,#N/A
2018/04/25,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40,171.36,#N/A,#N/A
2018/04/26,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,383.335,#N/A,#N/A
2018/04/27,8100,#N/A,#N/A,63.42,#N/A,2.5,#N/A,50,370.145,#N/A,#N/A
2018/04/28,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,381.975,#N/A,#N/A
2018/04/30,#N/A,#N/A,50.05,#N/A,64.08,#N/A,50.45,50,#N/A,21963645,28190600
2018/05/01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,#N/A,#N/A,#N/A
2018/05/02,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65,353.92,#N/A,#N/A
2018/05/03,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45,292.39,#N/A,#N/A
2018/05/04,8100,#N/A,#N/A,63.42,#N/A,3,#N/A,40,302.65,#N/A,#N/A
2018/05/07,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,125,259.25,#N/A,#N/A
2018/05/08,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45,354.46,#N/A,#N/A
2018/05/09,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,466.46,#N/A,#N/A
2018/05/10,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,125,372.15,#N/A,#N/A
2018/05/11,8100,#N/A,#N/A,64.32,#N/A,2,#N/A,45,357.7,#N/A,#N/A
2018/05/14,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,365.62,#N/A,#N/A
2018/05/15,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,295.725,#N/A,#N/A
2018/05/16,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,238.95,#N/A,#N/A
2018/05/17,8050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65,268.16,#N/A,#N/A
2018/05/18,8050,#N/A,#N/A,64.32,#N/A,2,#N/A,40,231.575,#N/A,#N/A
2018/05/21,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,185.675,#N/A,#N/A
2018/05/22,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,245.175,#N/A,#N/A
