指标名称,石脑油：国际市场：CFR价：日本（日）,石脑油：产量：中国（周）,石脑油：产量：中国（月）,石脑油：商业库存：新加坡（周）,石脑油：表观消费量：中国（月）,石脑油：重整装置：产能利用率：中国（周）,石脑油：进口数量合计：中国（月）,石脑油：出口数量合计：中国（月）
2015/08/12,459.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/13,466.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/14,454.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/17,446.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/18,444.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/19,450.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/20,433.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/21,423.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/24,400.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/25,389.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/26,377.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/27,386.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/28,409.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/08/31,430.62,#N/A,#N/A,#N/A,#N/A,#N/A,607383.194,0
2015/09/01,454.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/02,422.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/03,439.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/04,445.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/07,442.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/08,436.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/09,451.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/10,434.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/11,434.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/14,437.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/15,434,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/16,446.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/17,451.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/18,448.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/21,442.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/22,447,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/23,454.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/24,454.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/25,440.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/28,444.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/29,438.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/09/30,438.62,#N/A,#N/A,#N/A,#N/A,#N/A,734149.711,0
2015/10/01,449.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/02,444.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/05,448.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/06,457.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/07,484.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/08,475.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/09,486.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/12,484.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/13,464.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/14,457.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/15,457.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/16,462,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/19,456.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/20,442.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/21,440.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/22,442,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/23,446.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/26,447,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/27,439.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/28,439.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/29,458.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/30,459.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/10/31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,466006.88,0
2015/11/02,468.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/03,465,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/04,480.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/05,468.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/06,465.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/09,462.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/10,462.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/11,458.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/12,448.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/13,441.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/16,434.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/17,439.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/18,439.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/19,442.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/20,441.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/23,434.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/24,450.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/25,460.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/26,457.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/27,457.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/11/30,459.75,#N/A,#N/A,#N/A,#N/A,#N/A,592256.973,0
2015/12/01,457.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/02,461.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/03,445.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/04,446.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/07,434.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/08,424.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/09,426.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/10,427.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/11,429.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/14,425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/15,413.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/16,413.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/17,409.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/18,412.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/21,409.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/22,407.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/23,403.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/24,419.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/25,419.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/28,416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/29,410.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/30,416.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015/12/31,409,#N/A,#N/A,#N/A,#N/A,#N/A,953925.294,0
2016/01/01,409,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/04,415,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/05,422.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/06,409,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/07,377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/08,384.62,#N/A,#N/A,1387.3,#N/A,#N/A,#N/A,#N/A
2016/01/11,361.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/12,343.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/13,343.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/14,330.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/15,328.12,#N/A,#N/A,1374.1,#N/A,#N/A,#N/A,#N/A
2016/01/18,311.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/19,323.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/20,317.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/21,307.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/22,326.5,#N/A,#N/A,1389.9,#N/A,#N/A,#N/A,#N/A
2016/01/25,324.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/26,292.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/27,299.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/28,323.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/01/29,345.62,#N/A,#N/A,1360.4,#N/A,#N/A,#N/A,#N/A
2016/01/31,#N/A,#N/A,257.05,#N/A,#N/A,#N/A,489688.312,25000
2016/02/01,346,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/02,333.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/03,309.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/04,329.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/05,325.88,#N/A,#N/A,1466.2,#N/A,#N/A,#N/A,#N/A
2016/02/08,325.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/09,325.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/10,283.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/11,292.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/12,309.12,#N/A,#N/A,1414.2,#N/A,#N/A,#N/A,#N/A
2016/02/15,329.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/16,334.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/17,303.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/18,319.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/19,313.38,#N/A,#N/A,1450.3,#N/A,#N/A,#N/A,#N/A
2016/02/22,314,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/23,318,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/24,307.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/25,325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/02/26,338.25,#N/A,#N/A,1513.3,#N/A,#N/A,#N/A,#N/A
2016/02/29,326.38,#N/A,257.05,#N/A,#N/A,#N/A,864151.962,0
2016/03/01,335.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/02,334.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/03,336.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/04,343.62,#N/A,#N/A,1553.8,#N/A,#N/A,#N/A,#N/A
2016/03/07,354,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/08,357.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/09,353,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/10,372,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/11,370,#N/A,#N/A,1457.7,#N/A,#N/A,#N/A,#N/A
2016/03/14,360,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/15,354.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/16,362.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/17,381.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/18,380.88,#N/A,#N/A,1511.7,#N/A,#N/A,#N/A,#N/A
2016/03/21,381.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/22,388.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/23,395.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/24,386.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/25,386.25,#N/A,#N/A,1472.5,#N/A,#N/A,#N/A,#N/A
2016/03/28,395.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/29,389.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/30,394.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/03/31,387.75,#N/A,267.3,#N/A,#N/A,#N/A,634425.199,0
2016/04/01,388.75,#N/A,#N/A,1479.4,#N/A,#N/A,#N/A,#N/A
2016/04/04,374.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/05,368,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/06,372,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/07,379.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/08,383.62,#N/A,#N/A,1468.7,#N/A,#N/A,#N/A,#N/A
2016/04/11,391.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/12,398.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/13,401.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/14,395,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/15,395.5,#N/A,#N/A,1453.4,#N/A,#N/A,#N/A,#N/A
2016/04/18,377.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/19,393.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/20,391.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/21,404.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/22,405.12,#N/A,#N/A,1473.1,#N/A,#N/A,#N/A,#N/A
2016/04/25,405.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/26,403.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/27,419.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/28,411.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/04/29,422.75,#N/A,#N/A,1453.9,#N/A,#N/A,#N/A,#N/A
2016/04/30,#N/A,#N/A,264.4,#N/A,#N/A,#N/A,817996.683,0
2016/05/02,422.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/03,403,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/04,394,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/05,395,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/06,387.25,#N/A,#N/A,1553.3,#N/A,#N/A,#N/A,#N/A
2016/05/09,398,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/10,384.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/11,392.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/12,419.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/13,415.75,#N/A,#N/A,1452.4,#N/A,#N/A,#N/A,#N/A
2016/05/16,426.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/17,430.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/18,426.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/19,417,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/20,424.38,#N/A,#N/A,1553.6,#N/A,#N/A,#N/A,#N/A
2016/05/23,419.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/24,420.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/25,429.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/26,429.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/27,417,#N/A,#N/A,1487.2,#N/A,#N/A,#N/A,#N/A
2016/05/30,417.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/05/31,421.75,#N/A,266.9,#N/A,#N/A,#N/A,610447.55,0
2016/06/01,416.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/02,428.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/03,430.62,#N/A,#N/A,1507.8,#N/A,#N/A,#N/A,#N/A
2016/06/06,427.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/07,427.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/08,430,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/09,438.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/10,432.62,#N/A,#N/A,1245.6,#N/A,#N/A,#N/A,#N/A
2016/06/13,420.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/14,418.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/15,416.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/16,417.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/17,413.38,#N/A,#N/A,1377.6,#N/A,#N/A,#N/A,#N/A
2016/06/20,429.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/21,430.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/22,435.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/23,429.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/24,420.62,#N/A,#N/A,1296.1,#N/A,#N/A,#N/A,#N/A
2016/06/27,416.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/28,414.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/29,419.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/06/30,419.62,#N/A,266.8,#N/A,#N/A,#N/A,633190.237,0
2016/07/01,418,#N/A,#N/A,1318.2,#N/A,#N/A,#N/A,#N/A
2016/07/04,427.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/05,414.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/06,414.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/07,415.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/08,396.5,#N/A,#N/A,1452.7,#N/A,#N/A,#N/A,#N/A
2016/07/11,391.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/12,395.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/13,397.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/14,388.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/15,392.62,#N/A,#N/A,1353.3,#N/A,#N/A,#N/A,#N/A
2016/07/18,402.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/19,393.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/20,390.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/21,391.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/22,376.38,#N/A,#N/A,1292.3,#N/A,#N/A,#N/A,#N/A
2016/07/25,381.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/26,371.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/27,363.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/28,357.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/07/29,349.62,#N/A,#N/A,1532.6,#N/A,#N/A,#N/A,#N/A
2016/07/31,#N/A,#N/A,283.2,#N/A,#N/A,#N/A,436618.34,0
2016/08/01,357.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/02,347.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/03,345,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/04,356,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/05,350,#N/A,#N/A,1506.1,#N/A,#N/A,#N/A,#N/A
2016/08/08,357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/09,357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/10,354,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/11,350.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/12,366.88,#N/A,#N/A,1504.8,#N/A,#N/A,#N/A,#N/A
2016/08/15,371.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/16,385,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/17,386.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/18,406,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/19,408,#N/A,#N/A,1504.8,#N/A,#N/A,#N/A,#N/A
2016/08/22,404.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/23,399,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/24,400.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/25,397.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/26,405.62,#N/A,#N/A,1336.4,#N/A,#N/A,#N/A,#N/A
2016/08/29,398,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/30,401.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/08/31,384.75,#N/A,256.7,#N/A,#N/A,#N/A,390712.714,0
2016/09/01,379,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/02,375.5,#N/A,#N/A,1363.9,#N/A,#N/A,#N/A,#N/A
2016/09/05,397.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/06,390,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/07,396.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/08,406.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/09,410.38,#N/A,#N/A,1373.9,#N/A,#N/A,#N/A,#N/A
2016/09/12,410.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/13,395.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/14,392,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/15,384.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/16,394.25,#N/A,#N/A,1198.2,#N/A,#N/A,#N/A,#N/A
2016/09/19,398.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/20,390,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/21,405.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/22,414.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/23,410.88,#N/A,#N/A,1266.5,#N/A,#N/A,#N/A,#N/A
2016/09/26,402.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/27,407.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/28,394.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/29,410.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/09/30,405,#N/A,255.7,1197.7,#N/A,#N/A,443128.799,0
2016/10/03,420.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016/10/04,419.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
